, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000078.krn, generated\xml_trimmed_2\sample_000078.xml, 0, 0., 0, 0., 0, 0., 1, 7.142857142857143, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 28.571428571428573, 0, 0., 0, 0., 0, 0., 0, 0., 1, 7.142857142857143, 0, 0., 0, 0., 3, 21.428571428571427, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 35.714285714285715, 0, 0., 0, 0., 174, 176, 350, 14, 0.04
, generated\gt\sample_000261.krn, generated\xml_trimmed_2\sample_000261.xml, 0, 0., 5, 41.666666666666664, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 8.333333333333334, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 50.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 146, 152, 298, 12, 0.040268456375838924
, generated\gt\sample_000351.krn, generated\xml_trimmed_2\sample_000351.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 40.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 60.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 59, 64, 123, 5, 0.04065040650406504
, generated\gt\sample_000318.krn, generated\xml_trimmed_2\sample_000318.xml, 0, 0., 5, 29.41176470588235, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 5.882352941176471, 2, 11.764705882352942, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 52.94117647058823, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 192, 194, 386, 17, 0.04404145077720207
, generated\gt\sample_000345.krn, generated\xml_trimmed_2\sample_000345.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 23.529411764705884, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 76.47058823529412, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 185, 201, 386, 17, 0.04404145077720207
, generated\gt\sample_000551.krn, generated\xml_trimmed_2\sample_000551.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 16.666666666666668, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 83.33333333333333, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 60, 66, 126, 6, 0.047619047619047616
, generated\gt\sample_000376.krn, generated\xml_trimmed_2\sample_000376.xml, 0, 0., 16, 48.484848484848484, 2, 6.0606060606060606, 0, 0., 2, 6.0606060606060606, 0, 0., 3, 9.090909090909092, 0, 0., 0, 0., 1, 3.0303030303030303, 0, 0., 0, 0., 0, 0., 0, 0., 4, 12.121212121212121, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 15.151515151515152, 0, 0., 0, 0., 340, 341, 681, 33, 0.048458149779735685
, generated\gt\sample_000377.krn, generated\xml_trimmed_2\sample_000377.xml, 0, 0., 15, 55.55555555555556, 0, 0., 3, 11.11111111111111, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 14.814814814814815, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 18.51851851851852, 0, 0., 0, 0., 274, 279, 553, 27, 0.048824593128390596
, generated\gt\sample_000572.krn, generated\xml_trimmed_2\sample_000572.xml, 0, 0., 6, 42.857142857142854, 0, 0., 0, 0., 1, 7.142857142857143, 0, 0., 0, 0., 0, 0., 0, 0., 1, 7.142857142857143, 1, 7.142857142857143, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 35.714285714285715, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 139, 141, 280, 14, 0.05
, generated\gt\sample_000416.krn, generated\xml_trimmed_2\sample_000416.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 3.4482758620689653, 3, 10.344827586206897, 3, 10.344827586206897, 0, 0., 0, 0., 6, 20.689655172413794, 0, 0., 0, 0., 0, 0., 0, 0., 3, 10.344827586206897, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 44.827586206896555, 0, 0., 0, 0., 0, 0., 272, 281, 553, 29, 0.05244122965641953
, generated\gt\sample_000501.krn, generated\xml_trimmed_2\sample_000501.xml, 0, 0., 4, 17.391304347826086, 0, 0., 0, 0., 4, 17.391304347826086, 0, 0., 0, 0., 0, 0., 0, 0., 1, 4.3478260869565215, 2, 8.695652173913043, 0, 0., 0, 0., 0, 0., 4, 17.391304347826086, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 13.043478260869565, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 21.73913043478261, 0, 0., 0, 0., 211, 215, 426, 23, 0.0539906103286385
, generated\gt\sample_000403.krn, generated\xml_trimmed_2\sample_000403.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 17.391304347826086, 0, 0., 0, 0., 0, 0., 2, 8.695652173913043, 0, 0., 0, 0., 0, 0., 0, 0., 1, 4.3478260869565215, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 16, 69.56521739130434, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 181, 197, 378, 23, 0.06084656084656084
, generated\gt\sample_000375.krn, generated\xml_trimmed_2\sample_000375.xml, 0, 0., 20, 68.96551724137932, 0, 0., 3, 10.344827586206897, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 3.4482758620689653, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 17.24137931034483, 0, 0., 0, 0., 233, 232, 465, 29, 0.06236559139784946
, generated\gt\sample_000363.krn, generated\xml_trimmed_2\sample_000363.xml, 0, 0., 15, 30.0, 0, 0., 5, 10.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 10.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 12.0, 0, 0., 0, 0., 6, 12.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 26.0, 0, 0., 0, 0., 0, 0., 391, 403, 794, 50, 0.06297229219143577
, generated\gt\sample_000020.krn, generated\xml_trimmed_2\sample_000020.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 4.166666666666667, 7, 29.166666666666668, 0, 0., 0, 0., 0, 0., 0, 0., 1, 4.166666666666667, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 15, 62.5, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 178, 192, 370, 24, 0.06486486486486487
, generated\gt\sample_000133.krn, generated\xml_trimmed_2\sample_000133.xml, 0, 0., 14, 66.66666666666667, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 9.523809523809524, 0, 0., 0, 0., 1, 4.761904761904762, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 19.047619047619047, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 156, 161, 317, 21, 0.06624605678233439
, generated\gt\sample_000195.krn, generated\xml_trimmed_2\sample_000195.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 2.7777777777777777, 6, 16.666666666666668, 1, 2.7777777777777777, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 36.111111111111114, 0, 0., 0, 0., 2, 5.555555555555555, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 36.111111111111114, 0, 0., 0, 0., 0, 0., 254, 282, 536, 36, 0.06716417910447761
, generated\gt\sample_000417.krn, generated\xml_trimmed_2\sample_000417.xml, 0, 0., 8, 21.62162162162162, 0, 0., 2, 5.405405405405405, 2, 5.405405405405405, 0, 0., 0, 0., 0, 0., 0, 0., 1, 2.7027027027027026, 4, 10.81081081081081, 1, 2.7027027027027026, 0, 0., 0, 0., 6, 16.216216216216218, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 35.13513513513514, 0, 0., 0, 0., 0, 0., 274, 275, 549, 37, 0.06739526411657559
, generated\gt\sample_000344.krn, generated\xml_trimmed_2\sample_000344.xml, 0, 0., 10, 71.42857142857143, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 14.285714285714286, 0, 0., 0, 0., 0, 0., 0, 0., 1, 7.142857142857143, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 7.142857142857143, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 101, 95, 196, 14, 0.07142857142857142
, generated\gt\sample_000053.krn, generated\xml_trimmed_2\sample_000053.xml, 0, 0., 18, 54.54545454545455, 0, 0., 0, 0., 1, 3.0303030303030303, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 15.151515151515152, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 27.272727272727273, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 198, 213, 411, 33, 0.08029197080291971
, generated\gt\sample_000352.krn, generated\xml_trimmed_2\sample_000352.xml, 0, 0., 14, 60.869565217391305, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 4.3478260869565215, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 34.78260869565217, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 138, 131, 269, 23, 0.08550185873605948
, generated\gt\sample_000120.krn, generated\xml_trimmed_2\sample_000120.xml, 0, 0., 14, 32.55813953488372, 0, 0., 0, 0., 1, 2.3255813953488373, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 11.627906976744185, 0, 0., 0, 0., 0, 0., 0, 0., 3, 6.976744186046512, 0, 0., 0, 0., 0, 0., 7, 16.27906976744186, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 30.232558139534884, 0, 0., 0, 0., 0, 0., 243, 256, 499, 43, 0.08617234468937876
, generated\gt\sample_000076.krn, generated\xml_trimmed_2\sample_000076.xml, 0, 0., 23, 50.0, 0, 0., 2, 4.3478260869565215, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 15.217391304347826, 1, 2.1739130434782608, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 4.3478260869565215, 0, 0., 2, 4.3478260869565215, 1, 2.1739130434782608, 1, 2.1739130434782608, 2, 4.3478260869565215, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 10.869565217391305, 0, 0., 0, 0., 264, 268, 532, 46, 0.08646616541353383
, generated\gt\sample_000479.krn, generated\xml_trimmed_2\sample_000479.xml, 0, 0., 18, 64.28571428571429, 0, 0., 2, 7.142857142857143, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 3.5714285714285716, 0, 0., 0, 0., 7, 25.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 163, 158, 321, 28, 0.08722741433021806
, generated\gt\sample_000518.krn, generated\xml_trimmed_2\sample_000518.xml, 0, 0., 0, 0., 0, 0., 29, 96.66666666666667, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 3.3333333333333335, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 153, 154, 307, 30, 0.09771986970684039
