, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000438.krn, generated\xml_scaled\sample_000438.xml, 0, 0., 83, 50.303030303030305, 0, 0., 2, 1.2121212121212122, 0, 0., 2, 1.2121212121212122, 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.2121212121212122, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 15, 9.090909090909092, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 61, 36.96969696969697, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 147, 137, 284, 165, 0.5809859154929577
, generated\gt\sample_000172.krn, generated\xml_scaled\sample_000172.xml, 0, 0., 62, 13.596491228070175, 2, 0.43859649122807015, 2, 0.43859649122807015, 2, 0.43859649122807015, 0, 0., 3, 0.6578947368421053, 0, 0., 0, 0., 1, 0.21929824561403508, 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.8771929824561403, 1, 0.21929824561403508, 0, 0., 6, 1.3157894736842106, 0, 0., 7, 1.5350877192982457, 1, 0.21929824561403508, 0, 0., 4, 0.8771929824561403, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 356, 78.0701754385965, 0, 0., 0, 0., 0, 0., 5, 1.0964912280701755, 0, 0., 0, 0., 208, 558, 766, 456, 0.5953002610966057
, generated\gt\sample_000415.krn, generated\xml_scaled\sample_000415.xml, 0, 0., 24, 3.088803088803089, 0, 0., 0, 0., 7, 0.9009009009009009, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.3861003861003861, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.1287001287001287, 0, 0., 2, 0.2574002574002574, 0, 0., 0, 0., 3, 0.3861003861003861, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 724, 93.17889317889318, 0, 0., 0, 0., 13, 1.673101673101673, 0, 0., 0, 0., 0, 0., 272, 1003, 1275, 777, 0.6094117647058823
, generated\gt\sample_000339.krn, generated\xml_scaled\sample_000339.xml, 0, 0., 147, 53.84615384615385, 0, 0., 15, 5.4945054945054945, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.098901098901099, 1, 0.3663003663003663, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.098901098901099, 0, 0., 0, 0., 10, 3.663003663003663, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 89, 32.6007326007326, 0, 0., 0, 0., 0, 0., 5, 1.8315018315018314, 0, 0., 0, 0., 208, 239, 447, 273, 0.610738255033557
, generated\gt\sample_000443.krn, generated\xml_scaled\sample_000443.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.2336448598130841, 1, 0.11682242990654206, 0, 0., 0, 0., 4, 0.4672897196261682, 2, 0.2336448598130841, 0, 0., 0, 0., 0, 0., 1, 0.11682242990654206, 0, 0., 0, 0., 2, 0.2336448598130841, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 839, 98.01401869158879, 0, 0., 0, 0., 0, 0., 5, 0.5841121495327103, 0, 0., 0, 0., 266, 1110, 1376, 856, 0.622093023255814
, generated\gt\sample_000511.krn, generated\xml_scaled\sample_000511.xml, 0, 0., 2, 0.3129890453834116, 0, 0., 1, 0.1564945226917058, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.1564945226917058, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.7824726134585289, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 630, 98.59154929577464, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 188, 825, 1013, 639, 0.6307996051332675
, generated\gt\sample_000475.krn, generated\xml_scaled\sample_000475.xml, 0, 0., 81, 15.340909090909092, 0, 0., 0, 0., 2, 0.3787878787878788, 4, 0.7575757575757576, 1, 0.1893939393939394, 0, 0., 0, 0., 2, 0.3787878787878788, 2, 0.3787878787878788, 1, 0.1893939393939394, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 13, 2.462121212121212, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 422, 79.92424242424242, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 223, 609, 832, 528, 0.6346153846153846
, generated\gt\sample_000062.krn, generated\xml_scaled\sample_000062.xml, 0, 0., 40, 11.976047904191617, 0, 0., 1, 0.2994011976047904, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.8982035928143712, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 290, 86.82634730538922, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 125, 394, 519, 334, 0.6435452793834296
, generated\gt\sample_000194.krn, generated\xml_scaled\sample_000194.xml, 0, 0., 14, 5.185185185185185, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.7407407407407407, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.37037037037037035, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 2.2222222222222223, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 247, 91.48148148148148, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 84, 334, 418, 270, 0.645933014354067
, generated\gt\sample_000168.krn, generated\xml_scaled\sample_000168.xml, 0, 0., 19, 8.296943231441048, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.8733624454148472, 1, 0.4366812227074236, 1, 0.4366812227074236, 0, 0., 0, 0., 0, 0., 1, 0.4366812227074236, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 2.6200873362445414, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 199, 86.8995633187773, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 80, 274, 354, 229, 0.6468926553672316
, generated\gt\sample_000248.krn, generated\xml_scaled\sample_000248.xml, 0, 0., 99, 18.0, 0, 0., 7, 1.2727272727272727, 13, 2.3636363636363638, 0, 0., 4, 0.7272727272727273, 0, 0., 0, 0., 1, 0.18181818181818182, 3, 0.5454545454545454, 0, 0., 0, 0., 1, 0.18181818181818182, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.36363636363636365, 0, 0., 0, 0., 9, 1.6363636363636365, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 406, 73.81818181818181, 0, 0., 0, 0., 0, 0., 5, 0.9090909090909091, 0, 0., 0, 0., 228, 621, 849, 550, 0.6478209658421673
, generated\gt\sample_000609.krn, generated\xml_scaled\sample_000609.xml, 0, 0., 41, 10.353535353535353, 0, 0., 6, 1.5151515151515151, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.25252525252525254, 1, 0.25252525252525254, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.5050505050505051, 2, 0.5050505050505051, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 338, 85.35353535353535, 0, 0., 0, 0., 0, 0., 5, 1.2626262626262625, 0, 0., 0, 0., 138, 472, 610, 396, 0.6491803278688525
, generated\gt\sample_000446.krn, generated\xml_scaled\sample_000446.xml, 0, 0., 32, 4.678362573099415, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.29239766081871343, 1, 0.14619883040935672, 0, 0., 0, 0., 4, 0.5847953216374269, 2, 0.29239766081871343, 0, 0., 0, 0., 0, 0., 1, 0.14619883040935672, 0, 0., 0, 0., 5, 0.7309941520467836, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 632, 92.39766081871345, 0, 0., 0, 0., 0, 0., 5, 0.7309941520467836, 0, 0., 0, 0., 256, 795, 1051, 684, 0.6508087535680305
, generated\gt\sample_000564.krn, generated\xml_scaled\sample_000564.xml, 0, 0., 10, 0.9737098344693281, 0, 0., 1, 0.09737098344693282, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.09737098344693282, 0, 0., 0, 0., 0, 0., 4, 0.3894839337877313, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.19474196689386564, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1004, 97.76046738072054, 0, 0., 0, 0., 0, 0., 5, 0.48685491723466406, 0, 0., 0, 0., 292, 1285, 1577, 1027, 0.6512365250475587
, generated\gt\sample_000265.krn, generated\xml_scaled\sample_000265.xml, 0, 0., 136, 34.60559796437659, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.2544529262086514, 1, 0.2544529262086514, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.7633587786259542, 0, 0., 0, 0., 3, 0.7633587786259542, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 244, 62.086513994910945, 0, 0., 0, 0., 0, 0., 5, 1.272264631043257, 0, 0., 0, 0., 175, 424, 599, 393, 0.656093489148581
, generated\gt\sample_000051.krn, generated\xml_scaled\sample_000051.xml, 0, 0., 73, 8.102108768035515, 2, 0.22197558268590456, 1, 0.11098779134295228, 3, 0.33296337402885684, 0, 0., 1, 0.11098779134295228, 0, 0., 0, 0., 0, 0., 13, 1.4428412874583796, 0, 0., 0, 0., 2, 0.22197558268590456, 4, 0.4439511653718091, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.5549389567147613, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 793, 88.01331853496116, 0, 0., 0, 0., 4, 0.4439511653718091, 0, 0., 0, 0., 0, 0., 302, 1070, 1372, 901, 0.6567055393586005
, generated\gt\sample_000258.krn, generated\xml_scaled\sample_000258.xml, 0, 0., 35, 9.776536312849162, 0, 0., 0, 0., 0, 0., 4, 1.1173184357541899, 0, 0., 0, 0., 0, 0., 5, 1.3966480446927374, 6, 1.675977653631285, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 10, 2.793296089385475, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 298, 83.24022346368714, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 102, 436, 538, 358, 0.6654275092936803
, generated\gt\sample_000002.krn, generated\xml_scaled\sample_000002.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 1.0687022900763359, 1, 0.15267175572519084, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.3053435114503817, 0, 0., 0, 0., 0, 0., 0, 0., 18, 2.7480916030534353, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 627, 95.72519083969466, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 166, 817, 983, 655, 0.6663275686673449
, generated\gt\sample_000445.krn, generated\xml_scaled\sample_000445.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.2770083102493075, 0, 0., 0, 0., 0, 0., 4, 0.36934441366574333, 0, 0., 0, 0., 0, 0., 5, 0.4616805170821791, 2, 0.18467220683287167, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1064, 98.24561403508773, 0, 0., 0, 0., 0, 0., 5, 0.4616805170821791, 0, 0., 0, 0., 274, 1349, 1623, 1083, 0.66728280961183
, generated\gt\sample_000231.krn, generated\xml_scaled\sample_000231.xml, 0, 0., 53, 2.679474216380182, 0, 0., 23, 1.1627906976744187, 1, 0.05055611729019211, 0, 0., 3, 0.15166835187057634, 0, 0., 0, 0., 1, 0.05055611729019211, 3, 0.15166835187057634, 0, 0., 0, 0., 0, 0., 4, 0.20222446916076844, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.3033367037411527, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1879, 94.99494438827098, 0, 0., 0, 0., 0, 0., 5, 0.2527805864509606, 0, 0., 0, 0., 544, 2400, 2944, 1978, 0.671875
, generated\gt\sample_000072.krn, generated\xml_scaled\sample_000072.xml, 0, 0., 6, 0.5825242718446602, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.0970873786407767, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.3883495145631068, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1014, 98.44660194174757, 0, 0., 0, 0., 0, 0., 5, 0.4854368932038835, 0, 0., 0, 0., 251, 1261, 1512, 1030, 0.6812169312169312
, generated\gt\sample_000631.krn, generated\xml_scaled\sample_000631.xml, 0, 0., 232, 47.05882352941177, 0, 0., 5, 1.0141987829614605, 2, 0.4056795131845842, 2, 0.4056795131845842, 2, 0.4056795131845842, 0, 0., 0, 0., 1, 0.2028397565922921, 6, 1.2170385395537526, 0, 0., 0, 0., 2, 0.4056795131845842, 0, 0., 0, 0., 0, 0., 9, 1.8255578093306288, 0, 0., 8, 1.6227180527383367, 0, 0., 0, 0., 8, 1.6227180527383367, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 212, 43.00202839756592, 0, 0., 0, 0., 4, 0.8113590263691683, 0, 0., 0, 0., 0, 0., 283, 440, 723, 493, 0.681881051175657
, generated\gt\sample_000365.krn, generated\xml_scaled\sample_000365.xml, 0, 0., 122, 18.76923076923077, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.46153846153846156, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.15384615384615385, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 524, 80.61538461538461, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 219, 731, 950, 650, 0.6842105263157895
