, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000076.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000076.xml, 0, 0., 23, 3.18118948824343, 0, 0., 2, 0.2766251728907331, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.9681881051175657, 1, 0.13831258644536654, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.2766251728907331, 0, 0., 2, 0.2766251728907331, 1, 0.13831258644536654, 1, 0.13831258644536654, 2, 0.2766251728907331, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 677, 93.63762102351313, 0, 0., 0, 0., 0, 0., 5, 0.6915629322268326, 0, 0., 0, 0., 264, 945, 1209, 723, 0.598014888337469
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000365.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000365.xml, 0, 0., 90, 16.071428571428573, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.8928571428571429, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 465, 83.03571428571429, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 219, 689, 908, 560, 0.6167400881057269
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000416.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000416.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.11682242990654206, 3, 0.35046728971962615, 3, 0.35046728971962615, 0, 0., 0, 0., 6, 0.7009345794392523, 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.35046728971962615, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 827, 96.61214953271028, 0, 0., 0, 0., 13, 1.5186915887850467, 0, 0., 0, 0., 0, 0., 272, 1108, 1380, 856, 0.6202898550724638
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000417.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000417.xml, 0, 0., 8, 0.9400705052878966, 0, 0., 2, 0.23501762632197415, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.11750881316098707, 4, 0.4700352526439483, 1, 0.11750881316098707, 0, 0., 0, 0., 6, 0.7050528789659224, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 816, 95.88719153936545, 0, 0., 0, 0., 13, 1.527614571092832, 0, 0., 0, 0., 0, 0., 274, 1093, 1367, 851, 0.6225310899780542
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000438.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000438.xml, 0, 0., 85, 41.06280193236715, 0, 0., 1, 0.4830917874396135, 1, 0.4830917874396135, 2, 0.966183574879227, 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.4492753623188406, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.4830917874396135, 0, 0., 14, 6.763285024154589, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 100, 48.309178743961354, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 147, 185, 332, 207, 0.6234939759036144
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000310.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000310.xml, 0, 0., 73, 33.95348837209303, 0, 0., 3, 1.3953488372093024, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.8604651162790697, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.46511627906976744, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 15, 6.976744186046512, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 119, 55.348837209302324, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 103, 241, 344, 215, 0.625
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000352.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000352.xml, 0, 0., 14, 3.111111111111111, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.2222222222222222, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 1.7777777777777777, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 427, 94.88888888888889, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 138, 558, 696, 450, 0.646551724137931
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000309.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000309.xml, 0, 0., 87, 18.471337579617835, 4, 0.8492569002123143, 6, 1.2738853503184713, 0, 0., 0, 0., 1, 0.21231422505307856, 0, 0., 0, 0., 0, 0., 1, 0.21231422505307856, 1, 0.21231422505307856, 0, 0., 0, 0., 0, 0., 3, 0.6369426751592356, 0, 0., 0, 0., 0, 0., 4, 0.8492569002123143, 1, 0.21231422505307856, 0, 0., 2, 0.42462845010615713, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 348, 73.88535031847134, 0, 0., 0, 0., 13, 2.760084925690021, 0, 0., 0, 0., 0, 0., 186, 537, 723, 471, 0.6514522821576764
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000195.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000195.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.10695187165775401, 6, 0.6417112299465241, 1, 0.10695187165775401, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 12, 1.2834224598930482, 0, 0., 0, 0., 2, 0.21390374331550802, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 900, 96.2566844919786, 0, 0., 0, 0., 13, 1.3903743315508021, 0, 0., 0, 0., 0, 0., 254, 1181, 1435, 935, 0.6515679442508711
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000062.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000062.xml, 0, 0., 40, 11.560693641618498, 0, 0., 1, 0.28901734104046245, 1, 0.28901734104046245, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.1560693641618498, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 300, 86.70520231213872, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 125, 404, 529, 346, 0.6540642722117203
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000258.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000258.xml, 0, 0., 3, 1.0869565217391304, 0, 0., 1, 0.36231884057971014, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.4492753623188406, 4, 1.4492753623188406, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.4492753623188406, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 260, 94.20289855072464, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 102, 319, 421, 276, 0.6555819477434679
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000168.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000168.xml, 0, 0., 9, 3.9473684210526314, 2, 0.8771929824561403, 1, 0.43859649122807015, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.43859649122807015, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.43859649122807015, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.8771929824561403, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 212, 92.98245614035088, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 80, 264, 344, 228, 0.6627906976744186
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000551.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000551.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.42016806722689076, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 2.100840336134454, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 232, 97.47899159663865, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 60, 298, 358, 238, 0.664804469273743
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000511.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000511.xml, 0, 0., 26, 3.9877300613496933, 0, 0., 1, 0.15337423312883436, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.15337423312883436, 2, 0.3067484662576687, 2, 0.3067484662576687, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 11, 1.687116564417178, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 609, 93.40490797546012, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 188, 784, 972, 652, 0.6707818930041153
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000574.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000574.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.28790786948176583, 0, 0., 2, 0.19193857965451055, 0, 0., 3, 0.28790786948176583, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1029, 98.75239923224568, 0, 0., 0, 0., 0, 0., 5, 0.4798464491362764, 0, 0., 0, 0., 247, 1283, 1530, 1042, 0.681045751633987
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000449.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000449.xml, 0, 0., 16, 8.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 1.0, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 1.5, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 179, 89.5, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 51, 241, 292, 200, 0.684931506849315
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000270.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000270.xml, 0, 0., 118, 16.36615811373093, 0, 0., 16, 2.219140083217753, 0, 0., 0, 0., 1, 0.13869625520110956, 0, 0., 0, 0., 3, 0.4160887656033287, 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.5547850208044383, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.13869625520110956, 0, 0., 0, 0., 3, 0.4160887656033287, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 570, 79.05686546463245, 0, 0., 0, 0., 0, 0., 5, 0.6934812760055479, 0, 0., 0, 0., 246, 792, 1038, 721, 0.6946050096339114
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000474.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000474.xml, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.10070493454179255, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.4028197381671702, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.10070493454179255, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 982, 98.89224572004028, 0, 0., 0, 0., 0, 0., 5, 0.5035246727089627, 0, 0., 0, 0., 220, 1203, 1423, 993, 0.6978215038650738
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000176.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000176.xml, 0, 0., 4, 0.3937007874015748, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.0984251968503937, 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.3937007874015748, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.1968503937007874, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1000, 98.4251968503937, 0, 0., 0, 0., 0, 0., 5, 0.4921259842519685, 0, 0., 0, 0., 222, 1230, 1452, 1016, 0.699724517906336
, c:\Users\Me\CodeProjects\notes2tone\generated\gt\sample_000269.krn, c:\Users\Me\CodeProjects\notes2tone\generated\xml\sample_000269.xml, 0, 0., 54, 7.180851063829787, 0, 0., 11, 1.4627659574468086, 4, 0.5319148936170213, 0, 0., 1, 0.13297872340425532, 0, 0., 0, 0., 1, 0.13297872340425532, 1, 0.13297872340425532, 0, 0., 0, 0., 0, 0., 4, 0.5319148936170213, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.26595744680851063, 0, 0., 4, 0.5319148936170213, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 665, 88.43085106382979, 0, 0., 0, 0., 0, 0., 5, 0.6648936170212766, 0, 0., 0, 0., 215, 859, 1074, 752, 0.7001862197392924
