, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000329.krn, generated\xml_oemer\sample_000329.xml, 0, 0., 128, 11.562782294489612, 0, 0., 108, 9.75609756097561, 1, 0.09033423667570009, 0, 0., 1, 0.09033423667570009, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.18066847335140018, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.18066847335140018, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 865, 78.13911472448058, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 289, 1148, 1437, 1107, 0.7703549060542797
, generated\gt\sample_000378.krn, generated\xml_oemer\sample_000378.xml, 0, 0., 43, 5.6356487549148095, 6, 0.7863695937090432, 10, 1.3106159895150722, 4, 0.5242463958060288, 0, 0., 6, 0.7863695937090432, 0, 0., 0, 0., 0, 0., 9, 1.1795543905635648, 0, 0., 0, 0., 1, 0.1310615989515072, 4, 0.5242463958060288, 1, 0.1310615989515072, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 1.1795543905635648, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 665, 87.1559633027523, 0, 0., 0, 0., 0, 0., 5, 0.6553079947575361, 0, 0., 0, 0., 167, 821, 988, 763, 0.7722672064777328
, generated\gt\sample_000498.krn, generated\xml_oemer\sample_000498.xml, 0, 0., 98, 31.0126582278481, 4, 1.2658227848101267, 15, 4.746835443037975, 0, 0., 0, 0., 4, 1.2658227848101267, 0, 0., 0, 0., 0, 0., 1, 0.31645569620253167, 0, 0., 0, 0., 0, 0., 1, 0.31645569620253167, 2, 0.6329113924050633, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 1.2658227848101267, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 187, 59.177215189873415, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 104, 305, 409, 316, 0.7726161369193154
, generated\gt\sample_000118.krn, generated\xml_oemer\sample_000118.xml, 0, 0., 203, 14.593817397555716, 0, 0., 78, 5.607476635514018, 3, 0.21567217828900073, 0, 0., 12, 0.8626887131560029, 0, 0., 0, 0., 0, 0., 52, 3.7383177570093458, 0, 0., 0, 0., 0, 0., 4, 0.2875629043853343, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1034, 74.33501078360891, 0, 0., 0, 0., 0, 0., 5, 0.35945363048166784, 0, 0., 0, 0., 430, 1364, 1794, 1391, 0.7753623188405797
, generated\gt\sample_000077.krn, generated\xml_oemer\sample_000077.xml, 0, 0., 62, 5.303678357570573, 0, 0., 14, 1.1976047904191616, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.1710863986313088, 4, 0.3421727972626176, 2, 0.1710863986313088, 0, 0., 4, 0.3421727972626176, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.1710863986313088, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1074, 91.87339606501283, 0, 0., 0, 0., 0, 0., 5, 0.42771599657827203, 0, 0., 0, 0., 213, 1293, 1506, 1169, 0.7762284196547145
, generated\gt\sample_000172.krn, generated\xml_oemer\sample_000172.xml, 0, 0., 117, 21.54696132596685, 22, 4.051565377532229, 2, 0.3683241252302026, 6, 1.1049723756906078, 0, 0., 7, 1.289134438305709, 0, 0., 0, 0., 1, 0.1841620626151013, 16, 2.9465930018416207, 0, 0., 0, 0., 1, 0.1841620626151013, 4, 0.7366482504604052, 1, 0.1841620626151013, 0, 0., 4, 0.7366482504604052, 0, 0., 0, 0., 0, 0., 0, 0., 6, 1.1049723756906078, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 351, 64.64088397790056, 0, 0., 0, 0., 0, 0., 5, 0.9208103130755064, 0, 0., 0, 0., 208, 487, 695, 543, 0.781294964028777
, generated\gt\sample_000604.krn, generated\xml_oemer\sample_000604.xml, 0, 0., 112, 12.32123212321232, 4, 0.44004400440044006, 45, 4.9504950495049505, 0, 0., 0, 0., 8, 0.8800880088008801, 0, 0., 0, 0., 0, 0., 3, 0.33003300330033003, 0, 0., 0, 0., 3, 0.33003300330033003, 4, 0.44004400440044006, 8, 0.8800880088008801, 0, 0., 8, 0.8800880088008801, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 709, 77.997799779978, 0, 0., 0, 0., 0, 0., 5, 0.5500550055005501, 0, 0., 0, 0., 233, 930, 1163, 909, 0.7815993121238177
, generated\gt\sample_000185.krn, generated\xml_oemer\sample_000185.xml, 0, 0., 87, 13.343558282208589, 0, 0., 29, 4.447852760736196, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.3067484662576687, 3, 0.4601226993865031, 0, 0., 0, 0., 2, 0.3067484662576687, 0, 0., 0, 0., 0, 0., 3, 0.4601226993865031, 0, 0., 0, 0., 0, 0., 5, 0.7668711656441718, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 516, 79.14110429447852, 0, 0., 0, 0., 0, 0., 5, 0.7668711656441718, 0, 0., 0, 0., 161, 672, 833, 652, 0.7827130852340937
, generated\gt\sample_000043.krn, generated\xml_oemer\sample_000043.xml, 0, 0., 69, 12.545454545454545, 0, 0., 8, 1.4545454545454546, 0, 0., 0, 0., 4, 0.7272727272727273, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.18181818181818182, 4, 0.7272727272727273, 2, 0.36363636363636365, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.18181818181818182, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 456, 82.9090909090909, 0, 0., 0, 0., 0, 0., 5, 0.9090909090909091, 0, 0., 0, 0., 129, 573, 702, 550, 0.7834757834757835
, generated\gt\sample_000041.krn, generated\xml_oemer\sample_000041.xml, 0, 0., 87, 12.965722801788376, 10, 1.4903129657228018, 3, 0.44709388971684055, 5, 0.7451564828614009, 0, 0., 13, 1.9374068554396424, 0, 0., 0, 0., 0, 0., 3, 0.44709388971684055, 0, 0., 0, 0., 0, 0., 4, 0.5961251862891207, 4, 0.5961251862891207, 0, 0., 0, 0., 9, 1.3412816691505216, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 528, 78.68852459016394, 0, 0., 0, 0., 0, 0., 5, 0.7451564828614009, 0, 0., 0, 0., 182, 673, 855, 671, 0.7847953216374269
, generated\gt\sample_000283.krn, generated\xml_oemer\sample_000283.xml, 0, 0., 4, 0.40899795501022496, 4, 0.40899795501022496, 40, 4.08997955010225, 1, 0.10224948875255624, 0, 0., 4, 0.40899795501022496, 0, 0., 0, 0., 0, 0., 2, 0.20449897750511248, 0, 0., 0, 0., 0, 0., 2, 0.20449897750511248, 10, 1.0224948875255624, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 16, 1.6359918200408998, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 890, 91.00204498977506, 0, 0., 0, 0., 0, 0., 5, 0.5112474437627812, 0, 0., 0, 0., 186, 1058, 1244, 978, 0.7861736334405145
, generated\gt\sample_000393.krn, generated\xml_oemer\sample_000393.xml, 0, 0., 72, 5.896805896805897, 12, 0.9828009828009828, 11, 0.9009009009009009, 0, 0., 0, 0., 2, 0.1638001638001638, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.0819000819000819, 0, 0., 1, 0.0819000819000819, 4, 0.3276003276003276, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.2457002457002457, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1110, 90.9090909090909, 0, 0., 0, 0., 0, 0., 5, 0.4095004095004095, 0, 0., 0, 0., 223, 1330, 1553, 1221, 0.7862202189311011
, generated\gt\sample_000040.krn, generated\xml_oemer\sample_000040.xml, 0, 0., 87, 13.063063063063064, 4, 0.6006006006006006, 18, 2.7027027027027026, 2, 0.3003003003003003, 0, 0., 10, 1.5015015015015014, 0, 0., 0, 0., 0, 0., 12, 1.8018018018018018, 0, 0., 0, 0., 1, 0.15015015015015015, 4, 0.6006006006006006, 2, 0.3003003003003003, 0, 0., 0, 0., 6, 0.9009009009009009, 0, 0., 0, 0., 0, 0., 4, 0.6006006006006006, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 511, 76.72672672672672, 0, 0., 0, 0., 0, 0., 5, 0.7507507507507507, 0, 0., 0, 0., 194, 651, 845, 666, 0.7881656804733728
, generated\gt\sample_000610.krn, generated\xml_oemer\sample_000610.xml, 0, 0., 59, 8.805970149253731, 4, 0.5970149253731343, 18, 2.6865671641791047, 0, 0., 0, 0., 17, 2.537313432835821, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.5970149253731343, 0, 0., 0, 0., 0, 0., 9, 1.3432835820895523, 0, 0., 0, 0., 0, 0., 3, 0.44776119402985076, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 551, 82.23880597014926, 0, 0., 0, 0., 0, 0., 5, 0.746268656716418, 0, 0., 0, 0., 161, 689, 850, 670, 0.788235294117647
, generated\gt\sample_000078.krn, generated\xml_oemer\sample_000078.xml, 0, 0., 55, 5.213270142180095, 0, 0., 2, 0.1895734597156398, 2, 0.1895734597156398, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.3791469194312796, 11, 1.042654028436019, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.0947867298578199, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 975, 92.41706161137441, 0, 0., 0, 0., 0, 0., 5, 0.47393364928909953, 0, 0., 0, 0., 174, 1161, 1335, 1055, 0.7902621722846442
, generated\gt\sample_000662.krn, generated\xml_oemer\sample_000662.xml, 0, 0., 60, 11.538461538461538, 2, 0.38461538461538464, 12, 2.3076923076923075, 2, 0.38461538461538464, 0, 0., 4, 0.7692307692307693, 0, 0., 0, 0., 1, 0.19230769230769232, 7, 1.3461538461538463, 1, 0.19230769230769232, 0, 0., 0, 0., 2, 0.38461538461538464, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 1.3461538461538463, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 417, 80.1923076923077, 0, 0., 0, 0., 0, 0., 5, 0.9615384615384616, 0, 0., 0, 0., 125, 533, 658, 520, 0.790273556231003
, generated\gt\sample_000062.krn, generated\xml_oemer\sample_000062.xml, 0, 0., 61, 14.91442542787286, 4, 0.9779951100244498, 20, 4.88997555012225, 0, 0., 0, 0., 5, 1.2224938875305624, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.4889975550122249, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.7334963325183375, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 314, 76.77261613691931, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 125, 392, 517, 409, 0.7911025145067698
, generated\gt\sample_000182.krn, generated\xml_oemer\sample_000182.xml, 0, 0., 79, 13.412563667232597, 2, 0.3395585738539898, 23, 3.904923599320883, 0, 0., 0, 0., 1, 0.1697792869269949, 0, 0., 0, 0., 1, 0.1697792869269949, 4, 0.6791171477079796, 0, 0., 0, 0., 0, 0., 2, 0.3395585738539898, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.3395585738539898, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 470, 79.79626485568761, 0, 0., 0, 0., 0, 0., 5, 0.8488964346349746, 0, 0., 0, 0., 136, 606, 742, 589, 0.793800539083558
, generated\gt\sample_000557.krn, generated\xml_oemer\sample_000557.xml, 0, 0., 56, 7.4866310160427805, 14, 1.8716577540106951, 12, 1.6042780748663101, 3, 0.40106951871657753, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 12, 1.6042780748663101, 0, 0., 0, 0., 0, 0., 4, 0.5347593582887701, 2, 0.26737967914438504, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.5347593582887701, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 636, 85.02673796791444, 0, 0., 0, 0., 0, 0., 5, 0.6684491978609626, 0, 0., 0, 0., 153, 783, 936, 748, 0.7991452991452992
, generated\gt\sample_000558.krn, generated\xml_oemer\sample_000558.xml, 0, 0., 62, 6.553911205073995, 34, 3.5940803382663846, 14, 1.4799154334038056, 14, 1.4799154334038056, 0, 0., 1, 0.10570824524312897, 0, 0., 0, 0., 0, 0., 12, 1.2684989429175475, 0, 0., 0, 0., 0, 0., 4, 0.42283298097251587, 6, 0.6342494714587738, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.42283298097251587, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 790, 83.50951374207189, 0, 0., 0, 0., 0, 0., 5, 0.5285412262156448, 0, 0., 0, 0., 203, 974, 1177, 946, 0.8037383177570093
, generated\gt\sample_000109.krn, generated\xml_oemer\sample_000109.xml, 0, 0., 321, 52.8830313014827, 6, 0.9884678747940692, 20, 3.2948929159802307, 14, 2.3064250411861615, 0, 0., 1, 0.16474464579901152, 0, 0., 0, 0., 0, 0., 8, 1.3179571663920921, 0, 0., 0, 0., 3, 0.4942339373970346, 4, 0.6589785831960461, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 225, 37.067545304777596, 0, 0., 0, 0., 0, 0., 5, 0.8237232289950577, 0, 0., 0, 0., 297, 458, 755, 607, 0.8039735099337748
